Id,age,years_of_experience,lesson_price,qualification,physics,chemistry,biology,english,geography,history,mean_exam_points,choose
4553,24.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4554,57.0,3.0,1100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,60.0,1
4555,53.0,1.0,1250.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0
4556,51.0,3.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,1
4557,48.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
4558,28.0,1.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,0
4559,63.0,1.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4560,32.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0
4561,51.0,0.0,1550.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0
4562,45.0,3.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4563,23.0,2.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
4564,43.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0
4565,58.0,1.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0
4566,38.0,4.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0
4567,60.0,3.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4568,40.0,3.0,2650.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,0
4569,48.0,3.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0
4570,41.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
4571,48.0,1.0,1100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0
4572,58.0,2.0,1050.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0
4573,27.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
4574,40.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4575,49.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
4576,47.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1
4577,58.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
4578,51.0,3.0,1100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1
4579,54.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4580,41.0,2.0,2300.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0
4581,39.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0
4582,57.0,1.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
4583,49.0,3.0,1800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
4584,33.0,2.0,1400.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0
4585,39.0,3.0,800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,1
4586,54.0,2.0,1250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
4587,47.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,0
4588,48.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0
4589,42.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4590,50.0,1.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
4591,44.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4592,30.0,4.0,1800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0
4593,39.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
4594,49.0,2.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
4595,54.0,2.0,2450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0
4596,38.0,3.0,1000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,1
4597,52.0,3.0,1150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0
4598,59.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0
4599,38.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
4600,54.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4601,49.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4602,38.0,1.0,1450.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0
4603,48.0,1.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0
4604,51.0,5.0,2450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
4605,52.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
4606,49.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,0
4607,38.0,1.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0
4608,35.0,3.0,1800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
4609,43.0,5.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0
4610,61.0,3.0,1550.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0
4611,59.0,3.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4612,44.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0
4613,49.0,4.0,1350.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,43.0,0
4614,45.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
4615,44.0,4.0,2750.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,0
4616,40.0,0.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,1
4617,34.0,0.0,1300.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,70.0,0
4618,68.0,1.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0
4619,33.0,4.0,1200.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,1
4620,51.0,5.0,1050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,1
4621,45.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0
4622,46.0,2.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
4623,43.0,3.0,950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4624,46.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
4625,45.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4626,31.0,3.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0
4627,45.0,5.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
4628,47.0,4.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0
4629,52.0,3.0,2000.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0
4630,48.0,0.0,1500.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,0
4631,50.0,0.0,1500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0
4632,35.0,2.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4633,39.0,1.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4634,52.0,5.0,2450.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0
4635,50.0,3.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0
4636,49.0,5.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4637,59.0,1.0,2150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1
4638,38.0,1.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0
4639,43.0,2.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4640,44.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
4641,35.0,2.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
4642,47.0,4.0,1450.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,0
4643,51.0,4.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,1
4644,40.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,1
4645,47.0,1.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0
4646,39.0,2.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0
4647,48.0,2.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
4648,51.0,4.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0
4649,57.0,1.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4650,49.0,3.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0
4651,45.0,0.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,1
4652,42.0,1.0,1250.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,55.0,0
4653,50.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0
4654,34.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4655,60.0,5.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4656,42.0,3.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4657,32.0,3.0,2450.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,1
4658,32.0,2.0,2650.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0
4659,50.0,3.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1
4660,44.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
4661,35.0,0.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4662,32.0,2.0,2900.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,0
4663,54.0,3.0,1950.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,0
4664,42.0,2.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1
4665,40.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
4666,53.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
4667,41.0,0.0,2250.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,0
4668,36.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0
4669,36.0,4.0,1600.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,66.0,0
4670,38.0,3.0,2950.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,0
4671,49.0,2.0,2250.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,89.0,0
4672,40.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1
4673,40.0,2.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4674,57.0,2.0,1150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4675,44.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
4676,37.0,3.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
4677,62.0,2.0,1650.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0
4678,40.0,2.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
4679,41.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
4680,64.0,9.0,3250.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,92.0,0
4681,42.0,0.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,1
4682,32.0,0.0,1150.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,59.0,1
4683,54.0,4.0,1050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,1
4684,46.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4685,41.0,3.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0
4686,45.0,1.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0
4687,36.0,6.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,1
4688,47.0,1.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
4689,46.0,1.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0
4690,46.0,1.0,1500.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0
4691,47.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
4692,50.0,0.0,2200.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,88.0,1
4693,41.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
4694,47.0,0.0,1200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0
4695,41.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0
4696,38.0,2.0,1450.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,68.0,1
4697,55.0,1.0,2300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1
4698,33.0,4.0,2250.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,84.0,0
4699,52.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
4700,50.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
4701,39.0,2.0,2350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
4702,40.0,0.0,1250.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0
4703,40.0,0.0,1700.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0
4704,38.0,2.0,1400.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0
4705,40.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4706,52.0,9.0,2800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0
4707,34.0,1.0,2300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0
4708,52.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
4709,40.0,3.0,2800.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,0
4710,40.0,0.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
4711,40.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0
4712,37.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
4713,36.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4714,43.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4715,57.0,0.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1
4716,39.0,2.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0
4717,48.0,0.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0
4718,52.0,5.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0
4719,53.0,0.0,2150.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,74.0,0
4720,62.0,1.0,2200.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,83.0,0
4721,53.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
4722,33.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0
4723,41.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
4724,30.0,1.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1
4725,45.0,0.0,2200.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,84.0,0
4726,51.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0
4727,54.0,0.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
4728,48.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
4729,48.0,3.0,2900.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0
4730,37.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
4731,56.0,4.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,1
4732,47.0,1.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0
4733,41.0,2.0,1500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,0
4734,50.0,5.0,1500.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,64.0,0
4735,46.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1
4736,45.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4737,42.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1
4738,52.0,0.0,2200.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0
4739,36.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
4740,41.0,1.0,1750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
4741,39.0,0.0,1500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0
4742,40.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0
4743,44.0,3.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0
4744,50.0,2.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
4745,34.0,2.0,850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1
4746,29.0,3.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0
4747,35.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0
4748,38.0,2.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0
4749,49.0,1.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4750,46.0,3.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0
4751,48.0,4.0,1100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,1
4752,51.0,2.0,1950.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0
4753,54.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0
4754,53.0,3.0,1400.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0
4755,49.0,2.0,2350.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0
4756,45.0,4.0,3000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,0
4757,44.0,2.0,1350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
4758,39.0,3.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
4759,37.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
4760,36.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0
4761,37.0,2.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0
4762,40.0,2.0,2300.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,0
4763,60.0,0.0,2200.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,72.0,1
4764,52.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0
4765,45.0,5.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0
4766,47.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
4767,50.0,2.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0
4768,59.0,0.0,1250.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0
4769,43.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1
4770,37.0,1.0,1500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,41.0,0
4771,45.0,1.0,2300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
4772,52.0,1.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0
4773,59.0,1.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
4774,43.0,4.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0
4775,49.0,3.0,1500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0
4776,39.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4777,41.0,2.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4778,43.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4779,39.0,1.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
4780,47.0,2.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1
4781,57.0,3.0,1050.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0
4782,54.0,0.0,1200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0
4783,32.0,2.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0
4784,53.0,1.0,2250.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,76.0,1
4785,53.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0
4786,45.0,0.0,1500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0
4787,25.0,1.0,1250.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,59.0,0
4788,45.0,4.0,3100.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,85.0,0
4789,44.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4790,46.0,4.0,2900.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,0
4791,59.0,2.0,1250.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,0
4792,56.0,1.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0
4793,45.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
4794,42.0,4.0,1550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,0
4795,42.0,2.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0
4796,37.0,1.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0
4797,57.0,6.0,750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
4798,39.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,1
4799,53.0,3.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
4800,58.0,3.0,1850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
4801,34.0,6.0,950.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1
4802,44.0,0.0,2150.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0
4803,42.0,2.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4804,53.0,4.0,3100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,0
4805,54.0,5.0,850.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0
4806,32.0,1.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0
4807,33.0,4.0,2450.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0
4808,54.0,2.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4809,53.0,1.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4810,45.0,2.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
4811,33.0,0.0,1450.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,63.0,1
4812,52.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
4813,28.0,4.0,2550.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,0
4814,50.0,1.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
4815,56.0,2.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,1
4816,53.0,2.0,2200.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,1
4817,36.0,5.0,2150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0
4818,53.0,5.0,3550.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,0
4819,41.0,1.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0
4820,49.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
4821,33.0,1.0,1600.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46.0,0
4822,42.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
4823,46.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
4824,48.0,3.0,1350.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0
4825,51.0,4.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4826,42.0,4.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0
4827,62.0,1.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,0
4828,42.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0
4829,62.0,1.0,2050.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0
4830,64.0,7.0,2900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
4831,42.0,1.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
